,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score
6604,lcnl,snot,#N/A,#N/A,#N/A,5.47,3.6,2.188,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6605,3k,snout,#N/A,#N/A,#N/A,6.83,2.62,2.732,0,1,2,FALSE,TRUE,FALSE,
1446,3k,creek,1,0,10,5.89,2.23,2.356,14,31,42,TRUE,TRUE,TRUE,12.356
6610,lcnl,snub,#N/A,#N/A,#N/A,12.1,3.64,4.84,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
1518,3k,crumb,1,0,10,5.89,2.26,2.356,2,3,3,TRUE,TRUE,TRUE,12.356
6105,3k,shave,1,0,10,5.89,1.94,2.356,1,0,4,TRUE,TRUE,TRUE,12.356
8559,3k,yolk,1,0,10,5.89,2.4,2.356,2,2,0,TRUE,TRUE,TRUE,12.356
2001,3k,dwell,6,1.791759469,8.045182537,10.78,3.61,4.312,1,0,0,TRUE,TRUE,TRUE,12.35718254
7298,3k,swift,2,0.693147181,9.243773377,7.79,2.44,3.116,0,4,6,TRUE,TRUE,TRUE,12.35977338
7160,3k,stroll,2,0.693147181,9.243773377,7.83,1.47,3.132,3,4,3,TRUE,TRUE,TRUE,12.37577338
4374,3k,mint,1,0,10,5.94,1.86,2.376,0,1,1,TRUE,TRUE,TRUE,12.376
5689,3k,root,1,0,10,5.94,2.15,2.376,0,7,21,TRUE,TRUE,TRUE,12.376
6635,3k,sod,#N/A,#N/A,#N/A,10.82,3.57,4.328,0,1,2,FALSE,TRUE,FALSE,
5034,3k,plank,2,0.693147181,9.243773377,7.84,2.81,3.136,1,3,3,TRUE,TRUE,TRUE,12.37977338
7709,3k,torch,2,0.693147181,9.243773377,7.84,4,3.136,5,1,4,TRUE,TRUE,TRUE,12.37977338
6643,3k,sole,#N/A,#N/A,#N/A,7.06,2.21,2.824,0,0,1,FALSE,TRUE,FALSE,
6646,3k,solve,#N/A,#N/A,#N/A,6.58,1.92,2.632,6,14,25,FALSE,TRUE,FALSE,
2288,3k,flake,1,0,10,5.95,2.76,2.38,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.38
3269,3k,hint,1,0,10,5.95,1.57,2.38,10,6,6,TRUE,TRUE,TRUE,12.38
5288,lcnl,prune,2,0.693147181,9.243773377,7.85,2.58,3.14,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.38377338
7984,3k,vase,2,0.693147181,9.243773377,7.89,2.59,3.156,1,2,3,TRUE,TRUE,TRUE,12.39977338
936,3k,cent,1,0,10,6,1.64,2.4,3,4,5,TRUE,TRUE,TRUE,12.4
6658,lcnl,sooth,#N/A,#N/A,#N/A,9.44,3.22,3.776,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
1347,3k,cord,1,0,10,6,2.13,2.4,2,6,10,TRUE,TRUE,TRUE,12.4
6663,3k,sop,#N/A,#N/A,#N/A,12.71,4.55,5.084,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
724,3k,broth,3,1.098612289,8.80140916,9,3.73,3.6,0,0,0,TRUE,TRUE,TRUE,12.40140916
1103,3k,churn,3,1.098612289,8.80140916,9,4.02,3.6,3,3,1,TRUE,TRUE,TRUE,12.40140916
6669,lcnl,sot,#N/A,#N/A,#N/A,13.92,4.19,5.568,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6672,unl,sough,#N/A,#N/A,#N/A,13.724245,4.04,5.489698,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
386,3k,blank,1,0,10,6.05,1.79,2.42,0,7,10,TRUE,TRUE,TRUE,12.42
1463,3k,crib,1,0,10,6.05,4.16,2.42,2,5,2,TRUE,TRUE,TRUE,12.42
3769,3k,knot,1,0,10,6.05,1.96,2.42,3,11,11,TRUE,TRUE,TRUE,12.42
6712,3k,spark,2,0.693147181,9.243773377,7.95,2.37,3.18,0,3,3,TRUE,TRUE,TRUE,12.42377338
4977,3k,pill,1,0,10,6.06,2.29,2.424,22,6,4,TRUE,TRUE,TRUE,12.424
6685,3k,souse,#N/A,#N/A,#N/A,15.62,3.42,6.248,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
5184,lcnl,pounce,3,1.098612289,8.80140916,9.06,3.15,3.624,0,0,3,TRUE,TRUE,TRUE,12.42540916
3120,3k,hark,5,1.609437912,8.244096157,10.47,4.96,4.188,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.43209616
6692,3k,soy,#N/A,#N/A,#N/A,13.56,5.28,5.424,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
413,lcnl,blessed,1,0,10,6.11,2.69,2.444,0,2,4,TRUE,TRUE,TRUE,12.444
1062,3k,choke,1,0,10,6.11,2.23,2.444,1,4,3,TRUE,TRUE,TRUE,12.444
1914,lcnl,drool,1,0,10,6.11,3.62,2.444,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.444
6698,lcnl,spades,#N/A,#N/A,#N/A,7.986884,2.44,3.1947536,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6701,lcnl,spam,#N/A,#N/A,#N/A,13.58,5.03,5.432,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6702,3k,span,#N/A,#N/A,#N/A,12.06,3.47,4.824,2,0,0,FALSE,TRUE,FALSE,
6703,lcnl,spank,#N/A,#N/A,#N/A,4.22,1.99,1.688,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6708,lcnl,spar,#N/A,#N/A,#N/A,10.94,3.53,4.376,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
5620,3k,rip,1,0,10,6.11,3.41,2.444,14,11,10,TRUE,TRUE,TRUE,12.444
7322,3k,swoop,1,0,10,6.11,2.02,2.444,0,2,3,TRUE,TRUE,TRUE,12.444
6717,3k,sparse,#N/A,#N/A,#N/A,11.83,1.9,4.732,0,0,0,FALSE,TRUE,FALSE,
6719,3k,spat,#N/A,#N/A,#N/A,8.800711,3.42,3.5202844,0,2,2,FALSE,TRUE,FALSE,
6720,3k,spate,#N/A,#N/A,#N/A,13.19,2.97,5.276,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6723,lcnl,spawn,#N/A,#N/A,#N/A,11.25,3.19,4.5,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6725,lcnl,spay,#N/A,#N/A,#N/A,11.74,4.39,4.696,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
5529,3k,reel,3,1.098612289,8.80140916,9.12,4.08,3.648,0,1,2,TRUE,TRUE,TRUE,12.44940916
6729,3k,spear,#N/A,#N/A,#N/A,7.22,3.41,2.888,0,1,7,FALSE,TRUE,FALSE,
3091,unl,haired,4,1.386294361,8.487546753,9.93,3.97,3.972,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.45954675
3366,3k,host,2,0.693147181,9.243773377,8.05,2.7,3.22,0,2,3,TRUE,TRUE,TRUE,12.46377338
557,3k,boss,1,0,10,6.16,2.36,2.464,125,38,23,TRUE,TRUE,TRUE,12.464
7170,lcnl,strum,3,1.098612289,8.80140916,9.17,5.04,3.668,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.46940916
508,3k,bold,3,1.098612289,8.80140916,9.21,2.68,3.684,2,5,6,TRUE,TRUE,TRUE,12.48540916
6697,3k,spade,2,0.693147181,9.243773377,8.11,2.63,3.244,1,3,1,TRUE,TRUE,TRUE,12.48777338
6748,lcnl,sperm,#N/A,#N/A,#N/A,11.14,2.1,4.456,0,4,2,FALSE,TRUE,FALSE,
6750,lcnl,spew,#N/A,#N/A,#N/A,8.67,2.79,3.468,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6753,3k,sphere,#N/A,#N/A,#N/A,8.26,2.58,3.304,1,0,4,FALSE,TRUE,FALSE,
6755,3k,sphinx,#N/A,#N/A,#N/A,10.22,5.02,4.088,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6756,unl,spic,#N/A,#N/A,#N/A,11.88,4.41,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
286,3k,belch,1,0,10,6.22,2.26,2.488,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.488
6760,unl,spiel,#N/A,#N/A,#N/A,12.82,3.63,5.128,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
3056,3k,gust,2,0.693147181,9.243773377,8.12,2.57,3.248,0,0,2,TRUE,TRUE,TRUE,12.49177338
2291,3k,flame,1,0,10,6.25,2.38,2.5,14,10,13,TRUE,TRUE,TRUE,12.5
8138,3k,warmth,1,0,10,6.26,2.33,2.504,0,13,18,TRUE,TRUE,TRUE,12.504
4355,3k,mill,2,0.693147181,9.243773377,8.17,2.62,3.268,19,17,22,TRUE,TRUE,TRUE,12.51177338
6774,3k,spire,#N/A,#N/A,#N/A,11.69,4.59,4.676,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
2436,3k,folk,2,0.693147181,9.243773377,8.19,2.96,3.276,0,2,8,TRUE,TRUE,TRUE,12.51977338
547,3k,bop,1,0,10,6.31,2.77,2.524,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.524
109,lcnl,ax,1,0,10,6.31763,1.73,2.527052,11,11,14,TRUE,TRUE,TRUE,12.527052
6782,lcnl,splat,#N/A,#N/A,#N/A,6.4,1.85,2.56,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6783,lcnl,splay,#N/A,#N/A,#N/A,15.5,4.62,6.2,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6786,3k,spleen,#N/A,#N/A,#N/A,11.35,3.62,4.54,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6788,3k,splice,#N/A,#N/A,#N/A,13.32,3.28,5.328,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
2127,3k,fare,2,0.693147181,9.243773377,8.21,3.01,3.284,1,2,3,TRUE,TRUE,TRUE,12.52777338
6930,3k,stage,1,0,10,6.32,2.06,2.528,48,37,32,TRUE,TRUE,TRUE,12.528
6795,lcnl,splotch,#N/A,#N/A,#N/A,8.33,3.34,3.332,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6797,3k,splurge,#N/A,#N/A,#N/A,10.56,3.4,4.224,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
485,3k,boast,2,0.693147181,9.243773377,8.22,2.13,3.288,0,1,4,TRUE,TRUE,TRUE,12.53177338
2629,3k,gap,2,0.693147181,9.243773377,8.22,1.93,3.288,6,2,6,TRUE,TRUE,TRUE,12.53177338
6952,3k,stamp,1,0,10,6.33,2.22,2.532,18,27,7,TRUE,TRUE,TRUE,12.532
68,3k,arch,2,0.693147181,9.243773377,8.26,3.11,3.304,1,6,4,TRUE,TRUE,TRUE,12.54777338
6808,3k,spoof,#N/A,#N/A,#N/A,9.72,2.99,3.888,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6811,3k,spook,#N/A,#N/A,#N/A,6.56,2.38,2.624,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
5107,3k,plus,1,0,10,6.370915,1.67,2.548366,3,2,3,TRUE,TRUE,TRUE,12.548366
1266,3k,coast,1,0,10,6.43,1.91,2.572,13,19,24,TRUE,TRUE,TRUE,12.572
6819,lcnl,spoor,#N/A,#N/A,#N/A,12.86,1.77,5.144,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6820,lcnl,spore,#N/A,#N/A,#N/A,10.76,2.63,4.304,0,0,0,FALSE,TRUE,FALSE,
2328,3k,flee,2,0.693147181,9.243773377,8.33,2.72,3.332,0,1,1,TRUE,TRUE,TRUE,12.57577338
7931,3k,twist,1,0,10,6.46,1.96,2.584,3,4,6,TRUE,TRUE,TRUE,12.584
6826,3k,spouse,#N/A,#N/A,#N/A,9.94,3.13,3.976,0,0,0,FALSE,TRUE,FALSE,
5840,lcnl,scales,1,0,10,6.477485,1.94,2.590994,10,4,5,TRUE,TRUE,TRUE,12.590994
4994,3k,pint,2,0.693147181,9.243773377,8.37,3.42,3.348,0,0,1,TRUE,TRUE,TRUE,12.59177338
6835,3k,sprawl,#N/A,#N/A,#N/A,9.6,2.19,3.84,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6638,lcnl,soil,1,0,10,6.48,2.5,2.592,14,59,99,TRUE,TRUE,TRUE,12.592
2770,3k,globe,1,0,10,6.5,2.6,2.6,21,22,19,TRUE,TRUE,TRUE,12.6
6659,3k,soothe,2,0.693147181,9.243773377,8.4,2.66,3.36,0,0,0,TRUE,TRUE,TRUE,12.60377338
6845,3k,sprig,#N/A,#N/A,#N/A,10.31,3.44,4.124,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
4880,unl,pease,7,1.945910149,7.877003467,11.83,3.87,4.732,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.60900347
6849,lcnl,sprint,#N/A,#N/A,#N/A,8.61,2.2,3.444,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6851,lcnl,sprit,#N/A,#N/A,#N/A,8.46,4.29,3.384,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6852,3k,sprite,#N/A,#N/A,#N/A,9.17,3.9,3.668,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
4513,lcnl,mumps,2,0.693147181,9.243773377,8.42,3.17,3.368,3,0,1,TRUE,TRUE,TRUE,12.61177338
6856,3k,spruce,#N/A,#N/A,#N/A,10.84,2.87,4.336,0,1,4,FALSE,TRUE,FALSE,
6619,3k,soak,1,0,10,6.53,2.74,2.612,1,3,4,TRUE,TRUE,TRUE,12.612
6860,lcnl,spud,#N/A,#N/A,#N/A,9.05,4.38,3.62,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6865,lcnl,spunk,#N/A,#N/A,#N/A,10.85,4.7,4.34,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6866,3k,spur,#N/A,#N/A,#N/A,9.35,2.42,3.74,0,1,0,FALSE,TRUE,FALSE,
6867,lcnl,spurn,#N/A,#N/A,#N/A,11.88,3.77,4.752,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6872,3k,spurt,#N/A,#N/A,#N/A,10,3.41,4,0,0,1,FALSE,TRUE,FALSE,
679,3k,brief,2,0.693147181,9.243773377,8.44,2.64,3.376,0,1,7,TRUE,TRUE,TRUE,12.61977338
6875,lcnl,squab,#N/A,#N/A,#N/A,12.87,3.27,5.148,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6877,3k,squad,#N/A,#N/A,#N/A,9.55,2.95,3.82,0,3,5,FALSE,TRUE,FALSE,
6879,3k,squall,#N/A,#N/A,#N/A,11.59,4.42,4.636,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
3723,3k,kit,1,0,10,6.55,2.76,2.62,65,17,7,TRUE,TRUE,TRUE,12.62
279,3k,beet,1,0,10,6.56,2.06,2.624,0,0,1,TRUE,TRUE,TRUE,12.624
6886,3k,squat,#N/A,#N/A,#N/A,8.21,4.81,3.284,0,0,0,FALSE,TRUE,FALSE,
6888,3k,squaw,#N/A,#N/A,#N/A,8.16,3.34,3.264,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
1983,3k,dunk,1,0,10,6.58,4.07,2.632,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.632
1561,3k,cure,3,1.098612289,8.80140916,9.58,3.92,3.832,1,4,6,TRUE,TRUE,TRUE,12.63340916
646,3k,breast,1,0,10,6.6,2.54,2.64,5,3,3,TRUE,TRUE,TRUE,12.64
120,3k,babe,1,0,10,6.61,3.11,2.644,6,16,11,TRUE,TRUE,TRUE,12.644
3992,3k,lime,1,0,10,6.61,2.99,2.644,1,0,0,TRUE,TRUE,TRUE,12.644
6903,lcnl,squib,#N/A,#N/A,#N/A,14.12,5.19,5.648,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
8204,3k,weigh,1,0,10,6.62,2.85,2.648,6,13,14,TRUE,TRUE,TRUE,12.648
6907,3k,squint,#N/A,#N/A,#N/A,8.05,2.76,3.22,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6909,3k,squire,#N/A,#N/A,#N/A,11,3.44,4.4,0,1,1,FALSE,TRUE,FALSE,
457,3k,blouse,1,0,10,6.65,2.58,2.66,0,3,3,TRUE,TRUE,TRUE,12.66
5665,3k,role,1,0,10,6.65,2.58,2.66,1,0,2,TRUE,TRUE,TRUE,12.66
1979,3k,dune,3,1.098612289,8.80140916,9.65,2.6,3.86,5,8,1,TRUE,TRUE,TRUE,12.66140916
6498,3k,sly,2,0.693147181,9.243773377,8.55,1.88,3.42,7,6,3,TRUE,TRUE,TRUE,12.66377338
6920,3k,stab,#N/A,#N/A,#N/A,6.4,1.9,2.56,0,0,1,FALSE,TRUE,FALSE,
7836,3k,trout,2,0.693147181,9.243773377,8.56,3.36,3.424,0,5,8,TRUE,TRUE,TRUE,12.66777338
1572,unl,curved,1,0,10,6.67,1.61,2.668,0,7,15,TRUE,TRUE,TRUE,12.668
5977,lcnl,scrunch,1,0,10,6.67,2.87,2.668,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.668
1713,3k,dial,1,0,10,6.68,3.16,2.672,1,3,5,TRUE,TRUE,TRUE,12.672
6935,3k,staid,#N/A,#N/A,#N/A,11.43,4.03,4.572,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6936,3k,stain,#N/A,#N/A,#N/A,5.24,1.41,2.096,0,0,0,FALSE,TRUE,FALSE,
114,lcnl,aye,3,1.098612289,8.80140916,9.685242,3.78,3.8740968,2,7,8,TRUE,TRUE,TRUE,12.67550596
31,3k,aim,1,0,10,6.72,2.11,2.688,0,6,9,TRUE,TRUE,TRUE,12.688
6942,3k,stake,#N/A,#N/A,#N/A,8.47,3.98,3.388,0,1,6,FALSE,TRUE,FALSE,
6316,3k,site,2,0.693147181,9.243773377,8.63,3.09,3.452,0,0,2,TRUE,TRUE,TRUE,12.69577338
6946,3k,stalk,#N/A,#N/A,#N/A,8.22,2.37,3.288,0,4,5,FALSE,TRUE,FALSE,
1070,3k,chop,1,0,10,6.74,2.38,2.696,23,11,11,TRUE,TRUE,TRUE,12.696
4850,3k,pause,1,0,10,6.75,2,2.7,0,5,13,TRUE,TRUE,TRUE,12.7
6956,3k,stance,#N/A,#N/A,#N/A,10,3.33,4,0,0,0,FALSE,TRUE,FALSE,
6957,3k,stanch,#N/A,#N/A,#N/A,13.64,3.2,5.456,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6458,3k,slope,2,0.693147181,9.243773377,8.67,2.43,3.468,2,9,16,TRUE,TRUE,TRUE,12.71177338
6962,lcnl,staph,#N/A,#N/A,#N/A,13.5,3.59,5.4,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6435,lcnl,slime,1,0,10,6.78,2.37,2.712,0,1,0,TRUE,TRUE,TRUE,12.712
6965,3k,starch,#N/A,#N/A,#N/A,10.67,3.4,4.268,0,1,1,FALSE,TRUE,FALSE,
5086,3k,pluck,3,1.098612289,8.80140916,9.78,3.41,3.912,0,1,1,TRUE,TRUE,TRUE,12.71340916
6970,3k,stark,#N/A,#N/A,#N/A,12.008468,3.79,4.8033872,0,0,1,FALSE,TRUE,FALSE,
3417,3k,hunch,2,0.693147181,9.243773377,8.68,3.68,3.472,0,0,0,TRUE,TRUE,TRUE,12.71577338
6976,3k,starve,#N/A,#N/A,#N/A,8.32,2.63,3.328,7,8,7,FALSE,TRUE,FALSE,
6979,lcnl,stash,#N/A,#N/A,#N/A,10,3.76,4,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
8195,3k,weed,1,0,10,6.79,3.57,2.716,21,8,7,TRUE,TRUE,TRUE,12.716
6984,3k,staunch,#N/A,#N/A,#N/A,11.44,3.03,4.576,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6985,3k,stave,#N/A,#N/A,#N/A,12.69,3.14,5.076,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
6343,3k,skill,1,0,10,6.8,2.76,2.72,9,4,14,TRUE,TRUE,TRUE,12.72
6991,3k,stead,#N/A,#N/A,#N/A,11.28,2.27,4.512,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
2968,3k,groan,2,0.693147181,9.243773377,8.7,2.7,3.48,0,3,3,TRUE,TRUE,TRUE,12.72377338
1556,3k,curb,1,0,10,6.81,2.99,2.724,10,10,8,TRUE,TRUE,TRUE,12.724
6996,3k,stealth,#N/A,#N/A,#N/A,10.58,3.2,4.232,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
3306,3k,hoe,2,0.693147181,9.243773377,8.72,2.95,3.488,5,7,6,TRUE,TRUE,TRUE,12.73177338
7002,3k,steed,#N/A,#N/A,#N/A,10.878826,3.73,4.3515304,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
1653,3k,deaf,1,0,10,6.83,1.5,2.732,2,8,13,TRUE,TRUE,TRUE,12.732
449,3k,bloom,1,0,10,6.84,2.09,2.736,5,4,6,TRUE,TRUE,TRUE,12.736
6597,lcnl,snooze,1,0,10,6.84,1.68,2.736,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.736
7014,lcnl,stein,#N/A,#N/A,#N/A,14.321037,4.62,5.7284148,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
323,3k,bid,3,1.098612289,8.80140916,9.84,3.3,3.936,0,1,2,TRUE,TRUE,TRUE,12.73740916
7019,3k,stench,#N/A,#N/A,#N/A,9.17,3.82,3.668,0,0,0,FALSE,TRUE,FALSE,
2248,3k,fir,2,0.693147181,9.243773377,8.75,2.38,3.5,7,3,2,TRUE,TRUE,TRUE,12.74377338
7021,unl,steppe,#N/A,#N/A,#N/A,12.33,2.64,4.932,0,0,0,FALSE,TRUE,FALSE,
2854,3k,gourd,4,1.386294361,8.487546753,10.65,2.98,4.26,0,1,4,TRUE,TRUE,TRUE,12.74754675
5292,3k,psalm,2,0.693147181,9.243773377,8.76,2.91,3.504,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.74777338
8177,3k,wealth,2,0.693147181,9.243773377,8.76,3.08,3.504,0,2,5,TRUE,TRUE,TRUE,12.74777338
2811,3k,goal,1,0,10,6.89,2.14,2.756,10,6,13,TRUE,TRUE,TRUE,12.756
3284,3k,hive,1,0,10,6.89,2.56,2.756,4,12,11,TRUE,TRUE,TRUE,12.756
3937,unl,legged,1,0,10,6.89,2.25,2.756,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.756
8572,3k,youth,1,0,10,6.89,2,2.756,0,3,10,TRUE,TRUE,TRUE,12.756
7042,3k,stilt,#N/A,#N/A,#N/A,10.25,3.64,4.1,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
1831,3k,doubt,2,0.693147181,9.243773377,8.79,3.26,3.516,2,15,22,TRUE,TRUE,TRUE,12.75977338
7046,3k,stink,#N/A,#N/A,#N/A,4.3,1.98,1.72,0,2,2,FALSE,TRUE,FALSE,
7048,3k,stint,#N/A,#N/A,#N/A,13.06,2.98,5.224,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
3336,3k,hoof,1,0,10,6.9,2.51,2.76,1,1,5,TRUE,TRUE,TRUE,12.76
2923,unl,greens,1,0,10,6.903765,3.69,2.761506,2,3,3,TRUE,TRUE,TRUE,12.761506
7055,lcnl,stoat,#N/A,#N/A,#N/A,13.5,4.17,5.4,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
7305,3k,swine,4,1.386294361,8.487546753,10.7,4.66,4.28,0,0,0,TRUE,TRUE,TRUE,12.76754675
7061,lcnl,stoke,#N/A,#N/A,#N/A,11.923212,3.82,4.7692848,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
4780,3k,pad,2,0.693147181,9.243773377,8.83,3.01,3.532,39,7,9,TRUE,TRUE,TRUE,12.77577338
5922,3k,scout,1,0,10,6.94,2.36,2.776,6,7,12,TRUE,TRUE,TRUE,12.776
571,3k,bout,6,1.791759469,8.045182537,11.83,2.83,4.732,1,2,1,TRUE,TRUE,TRUE,12.77718254
7073,unl,stooge,#N/A,#N/A,#N/A,8.56,3.11,3.424,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
1854,3k,drag,2,0.693147181,9.243773377,8.84,5.4,3.536,6,6,13,TRUE,TRUE,TRUE,12.77977338
7934,3k,twitch,2,0.693147181,9.243773377,8.84,2.5,3.536,0,1,2,TRUE,TRUE,TRUE,12.77977338
27,lcnl,aids,2,0.693147181,9.243773377,8.89,2.51,3.556,0,0,0,TRUE,TRUE,TRUE,12.79977338
1896,3k,drift,2,0.693147181,9.243773377,8.89,3.48,3.556,0,6,4,TRUE,TRUE,TRUE,12.79977338
7085,3k,stork,#N/A,#N/A,#N/A,7.649755,2.32,3.059902,0,3,5,FALSE,TRUE,FALSE,
3194,3k,heck,1,0,10,7,3.04,2.8,4,6,1,TRUE,TRUE,TRUE,12.8
7090,lcnl,stoup,#N/A,#N/A,#N/A,11,3.94,4.4,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
751,3k,bud,1,0,10,7.010335,1.5,2.804134,39,19,12,TRUE,TRUE,TRUE,12.804134
2236,lcnl,finch,2,0.693147181,9.243773377,8.907281,2.66,3.5629124,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.80668578
7094,3k,stow,#N/A,#N/A,#N/A,9.56,2.39,3.824,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
7098,3k,strafe,#N/A,#N/A,#N/A,14,6.03,5.6,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
7897,unl,tut,4,1.386294361,8.487546753,10.825541,4.09,4.3302164,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.81776315
3248,3k,hick,2,0.693147181,9.243773377,8.94,3.04,3.576,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.81977338
7104,3k,strait,#N/A,#N/A,#N/A,11.11,3.5,4.444,0,0,1,FALSE,TRUE,FALSE,
7106,3k,strand,#N/A,#N/A,#N/A,8.39,2.95,3.356,0,1,2,FALSE,TRUE,FALSE,
2055,3k,elk,1,0,10,7.05,4.68,2.82,8,9,6,TRUE,TRUE,TRUE,12.82
7376,3k,tan,1,0,10,7.05,3.14,2.82,51,8,8,TRUE,TRUE,TRUE,12.82
5743,3k,rump,2,0.693147181,9.243773377,8.95,3.8,3.58,0,0,1,TRUE,TRUE,TRUE,12.82377338
1733,3k,dim,1,0,10,7.06,2.62,2.824,7,15,19,TRUE,TRUE,TRUE,12.824
1302,3k,colt,2,0.693147181,9.243773377,8.98188,2.56,3.592752,1,24,19,TRUE,TRUE,TRUE,12.83652538
2665,3k,gaze,2,0.693147181,9.243773377,9,3.2,3.6,0,2,8,TRUE,TRUE,TRUE,12.84377338
7173,3k,strut,2,0.693147181,9.243773377,9,3.07,3.6,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,12.84377338
143,3k,bait,1,0,10,7.11,2.08,2.844,8,6,7,TRUE,TRUE,TRUE,12.844
7130,3k,stress,#N/A,#N/A,#N/A,10,3.25,4,0,0,2,FALSE,TRUE,FALSE,
4868,3k,peak,1,0,10,7.11,2.11,2.844,16,9,9,TRUE,TRUE,TRUE,12.844
7134,lcnl,strew,#N/A,#N/A,#N/A,10,4.07,4,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,
7137,3k,strict,#N/A,#N/A,#N/A,7.56,2.45,3.024,0,1,4,FALSE,TRUE,FALSE,
7138,3k,stride,#N/A,#N/A,#N/A,9.21,2.62,3.684,0,1,2,FALSE,TRUE,FALSE,
